Date,ETF Close,NIFTY Return,Invested Today,Total Invested,Units Bought,Total Units,Portfolio Value,NIFTY Close
2025-07-04,31.73,0.0022,0,661000,0.0,14740.3258,467710.54,25461.0
2025-07-07,31.66,0.0,0,661000,0.0,14740.3258,466678.71,25461.3
2025-07-08,31.68,0.0024,0,661000,0.0,14740.3258,466973.52,25522.5
2025-07-09,31.67,-0.0018,4000,665000,126.3025,14866.6283,470826.12,25476.1
2025-07-10,31.49,-0.0047,1000,666000,31.7561,14898.3844,469150.13,25355.25
2025-07-11,31.21,-0.0081,1000,667000,32.041,14930.4254,465978.58,25149.85
2025-07-14,31.21,-0.0027,1000,668000,32.041,14962.4664,466978.58,25082.3
2025-07-15,31.4,0.0045,0,668000,0.0,14962.4664,469821.45,25195.8
2025-07-16,31.42,0.0006,0,668000,0.0,14962.4664,470120.7,25212.05
2025-07-17,31.17,-0.004,3000,671000,96.2464,15058.7128,469380.08,25111.45
2025-07-18,30.98,-0.0057,1000,672000,32.2789,15090.9917,467518.92,24968.4
2025-07-21,31.2,0.0049,0,672000,0.0,15090.9917,470838.94,25090.7
2025-07-22,31.26,-0.0012,2000,674000,63.9795,15154.9712,473744.4,25060.9
2025-07-23,31.38,0.0063,0,674000,0.0,15154.9712,475563.0,25219.9
2025-07-24,31.11,-0.0063,2000,676000,64.288,15219.2593,473471.16,25062.1
2025-07-25,30.85,-0.009,1000,677000,32.4149,15251.6742,470514.15,24837.0
2025-07-28,30.5,-0.0063,1000,678000,32.7869,15284.4611,466176.06,24680.9
2025-07-29,30.57,0.0057,0,678000,0.0,15284.4611,467245.97,24821.1
2025-07-30,30.5,0.0014,0,678000,0.0,15284.4611,466176.06,24855.05
2025-07-31,30.5,-0.0035,3000,681000,98.3607,15382.8217,469176.06,24768.35
2025-08-01,30.22,-0.0082,1000,682000,33.0907,15415.9124,465868.87,24565.35
2025-08-04,30.45,0.0064,0,682000,0.0,15415.9124,469414.53,24722.75
2025-08-05,30.38,-0.003,2000,684000,65.8328,15481.7452,470335.42,24649.55
2025-08-06,30.25,-0.0031,1000,685000,33.0579,15514.803,469322.79,24574.2
2025-08-07,30.33,0.0009,0,685000,0.0,15514.803,470563.98,24596.15
2025-08-08,29.99,-0.0095,2000,687000,66.6889,15581.4919,467288.94,24363.3
2025-08-11,30.27,0.0091,0,687000,0.0,15581.4919,471651.76,24585.05
2025-08-12,30.08,-0.004,2000,689000,66.4894,15647.9813,470691.28,24487.4
2025-08-13,30.46,0.0054,0,689000,0.0,15647.9813,476637.51,24619.35
2025-08-14,30.5,0.0005,0,689000,0.0,15647.9813,477263.43,24631.3
2025-08-18,30.99,0.01,0,689000,0.0,15647.9813,484930.94,24876.95
2025-08-19,30.89,0.0042,0,689000,0.0,15647.9813,483366.14,24980.65
2025-08-20,31.02,0.0028,0,689000,0.0,15647.9813,485400.38,25050.55
2025-08-21,30.93,0.0013,0,689000,0.0,15647.9813,483992.06,25083.75
2025-08-22,30.87,-0.0085,7000,696000,226.7574,15874.7386,490053.18,24870.1
2025-08-25,30.95,0.0039,0,696000,0.0,15874.7386,491323.16,24967.75
2025-08-26,30.45,-0.0102,2000,698000,65.6814,15940.4201,485385.79,24712.05
2025-08-28,30.09,-0.0085,1000,699000,33.2336,15973.6537,480647.24,24500.9
2025-08-29,29.98,-0.003,1000,700000,33.3556,16007.0093,479890.14,24426.85
2025-09-01,30.38,0.0081,0,700000,0.0,16007.0093,486292.94,24625.05
2025-09-02,30.32,-0.0018,2000,702000,65.9631,16072.9723,487332.52,24579.6
2025-09-03,30.42,0.0055,0,702000,0.0,16072.9723,488939.82,24715.05
2025-09-04,30.32,0.0008,0,702000,0.0,16072.9723,487332.52,24734.3
2025-09-05,30.49,0.0003,0,702000,0.0,16072.9723,490064.93,24741.0
2025-09-08,30.51,0.0013,0,702000,0.0,16072.9723,490386.39,24773.15
2025-09-09,30.51,0.0039,0,702000,0.0,16072.9723,490386.39,24868.6
2025-09-10,30.79,0.0042,0,702000,0.0,16072.9723,494886.82,24973.1
2025-09-11,30.75,0.0013,0,702000,0.0,16072.9723,494243.9,25005.5
2025-09-12,31.06,0.0043,0,702000,0.0,16072.9723,499226.52,25114.0
2025-09-15,31.07,-0.0018,9000,711000,289.6685,16362.6408,508387.25,25069.2
2025-09-16,31.17,0.0068,0,711000,0.0,16362.6408,510023.51,25239.1
2025-09-17,31.21,0.0036,0,711000,0.0,16362.6408,510678.02,25330.25
2025-09-18,31.35,0.0037,0,711000,0.0,16362.6408,512968.79,25423.6
2025-09-19,31.16,-0.0038,4000,715000,128.3697,16491.0105,513859.89,25327.05
2025-09-22,31.22,-0.0049,1000,716000,32.0307,16523.0413,515849.35,25202.35
2025-09-23,31.09,-0.0013,1000,717000,32.1647,16555.206,514701.35,25169.5
2025-09-24,30.82,-0.0045,1000,718000,32.4465,16587.6524,511231.45,25056.9
2025-09-25,30.6,-0.0066,1000,719000,32.6797,16620.3322,508582.16,24890.85
2025-09-26,30.19,-0.0095,1000,720000,33.1236,16653.4557,502767.83,24654.7
2025-09-29,30.12,-0.0008,1000,721000,33.2005,16686.6563,502602.09,24634.9
2025-09-30,30.13,-0.001,1000,722000,33.1895,16719.8458,503768.95,24611.1
2025-10-01,30.45,0.0092,0,722000,0.0,16719.8458,509119.3,24836.3
2025-10-03,30.47,0.0023,0,722000,0.0,16719.8458,509453.7,24894.25
2025-10-06,30.95,0.0074,0,722000,0.0,16719.8458,517479.23,25077.65
2025-10-07,31.03,0.0012,0,722000,0.0,16719.8458,518816.81,25108.3
2025-10-08,31.02,-0.0025,5000,727000,161.1863,16881.0321,523649.62,25046.15
2025-10-09,31.21,0.0054,0,727000,0.0,16881.0321,526857.01,25181.8
2025-10-10,31.34,0.0041,0,727000,0.0,16881.0321,529051.55,25285.35
2025-10-13,31.41,-0.0023,3000,730000,95.511,16976.5431,533233.22,25227.35
2025-10-14,31.27,-0.0032,1000,731000,31.9795,17008.5226,531856.5,25145.5
