date,nav,invested_today,extra_amount,carry_over,total_invested,total_units,portfolio_value,MA,RSI,daily_ret
2023-03-22,10.28,1000.0,0.0,3061.170225344429,453215.1047938396,44387.95656711073,456308.19350989826,10.382,39.32584269662911,0.004149913581389608
2023-03-23,10.24,2608.406124345364,1608.4061243453639,1530.5851126722146,455823.510918185,44642.68372769133,457141.08137155924,10.369499999999999,41.17647058823524,0.0018252748329028456
2023-03-24,10.18,1882.4800563361073,882.4800563361073,765.2925563361073,457705.9909745211,44827.603183127096,456345.0004042338,10.355,28.205128205128148,-0.001741433880623755
2023-03-27,10.17,1402.2926435904503,402.29264359045027,382.64627816805364,459108.2836181115,44965.48839881937,457299.01701599295,10.3415,20.833333333333215,0.0020905600169041083
2023-03-28,10.16,1210.988822466524,210.9888224665239,191.32313908402682,460319.27244057803,45084.68021205426,458060.35095447133,10.3295,19.444444444444358,0.001664849278369962
2023-03-29,10.27,1000.0,0.0,1191.323139084027,461319.27244057803,45182.0511955012,464019.6657777973,10.3235,32.89473684210519,0.013009890096159493
2023-03-31,10.43,1000.0,0.0,2191.323139084027,462319.27244057803,45277.92847258653,472248.79396907747,10.3215,50.0,0.017734438426195487
2023-04-03,10.45,1000.0,0.0,3191.323139084027,463319.27244057803,45373.62225249084,474154.3525385292,10.324499999999999,64.17910447761199,0.004035073448120929
2023-04-05,10.53,1000.0,0.0,4191.3231390840265,464319.27244057803,45468.58901412426,478784.2423187285,10.325,71.83098591549296,0.009764520256772435
2023-04-06,10.55,1000.0,0.0,5191.3231390840265,465319.27244057803,45563.375743982084,480693.614099011,10.323,75.7142857142859,0.003987958691028526
2023-04-10,10.56,1000.0,0.0,6191.3231390840265,466319.27244057803,45658.07271367905,482149.2478564508,10.321000000000002,75.7142857142859,0.0030281944980030673
2023-04-11,10.61,1000.0,0.0,7191.3231390840265,467319.27244057803,45752.323420559354,485432.1514921347,10.325,74.62686567164192,0.006808895067822229
2023-04-12,10.65,1000.0,0.0,8191.3231390840265,468319.27244057803,45846.22013417438,488262.2444289572,10.336,81.8181818181819,0.005830048397336807
2023-04-13,10.63,1000.0,0.0,9191.323139084026,469319.27244057803,45940.29351140862,488345.32002627366,10.3545,78.4615384615386,0.00017014544594506908
2023-04-17,10.56,1000.0,0.0,10191.323139084026,470319.27244057803,46034.99048110559,486129.49948047503,10.371500000000001,70.00000000000011,-0.0045374051003077565
2023-04-18,10.58,1000.0,0.0,11191.323139084026,471319.27244057803,46129.50843951769,488050.19929009717,10.391000000000002,75.0,0.003951004437448891
2023-04-19,10.53,1000.0,0.0,12191.323139084026,472319.27244057803,46224.475201151115,486743.7238681212,10.4075,76.1194029850746,-0.002676928364902409
2023-04-20,10.53,1000.0,0.0,13191.323139084026,473319.27244057803,46319.44196278454,487743.7238681212,10.42,77.27272727272722,0.00205446922263941
2023-04-21,10.51,1000.0,0.0,14191.323139084026,474319.27244057803,46414.58944137636,487817.33502886555,10.434000000000001,76.1194029850746,0.000150921799998871
2023-04-24,10.58,1000.0,0.0,15191.323139084026,475319.27244057803,46509.10739978846,492066.3562897619,10.45,74.60317460317461,0.008710271152305271
2023-04-25,10.59,1000.0,0.0,16191.323139084026,476319.27244057803,46603.536106115185,493531.4473637598,10.4655,66.66666666666666,0.0029774258192429848
2023-04-26,10.63,1000.0,0.0,17191.323139084026,477319.27244057803,46697.60948334943,496395.58880800445,10.485,68.00000000000009,0.0058033615882913114
2023-04-27,10.71,1000.0,0.0,18191.323139084026,478319.27244057803,46790.98016495541,501131.3975666724,10.5115,68.00000000000009,0.00954039251243155
2023-04-28,10.81,1000.0,0.0,19191.323139084026,479319.27244057803,46883.487102975756,506810.49558316794,10.5435,72.41379310344826,0.011332552787694627
2023-05-02,10.86,1000.0,0.0,20191.323139084026,480319.27244057803,46975.568134283305,510154.6699383167,10.578500000000002,74.19354838709673,0.006598470995160977
2023-05-03,10.85,1000.0,0.0,21191.323139084026,481319.27244057803,47067.734032900815,510684.91425697383,10.6075,70.68965517241381,0.001039379525274775
2023-05-04,10.94,1000.0,0.0,22191.323139084026,482319.27244057803,47159.141711145785,515921.01031993487,10.633,73.01587301587298,0.010253085448156174
2023-05-05,10.86,1000.0,0.0,23191.323139084026,483319.27244057803,47251.222742453334,513148.27898304316,10.6535,66.66666666666659,-0.00537433304988344
2023-05-08,10.97,1000.0,0.0,24191.323139084026,484319.27244057803,47342.380445279225,519345.9134847131,10.6755,78.08219178082192,0.01207766790907372
2023-05-09,10.96,1000.0,0.0,25191.323139084026,485319.27244057803,47433.62132119163,519872.48968026036,10.696,76.38888888888891,0.001013921900365089
2023-05-10,11.01,1000.0,0.0,26191.323139084026,486319.27244057803,47524.44784253587,523244.1707463199,10.7185,83.33333333333341,0.0064855923961917306
2023-05-11,11.03,1000.0,0.0,27191.323139084026,487319.27244057803,47615.10967390486,525194.6597031705,10.739500000000001,83.78378378378386,0.003727684063959291
2023-05-12,11.03,1000.0,0.0,28191.323139084026,488319.27244057803,47705.77150527385,526194.6597031705,10.7585,86.11111111111114,0.0019040559181717764
2023-05-15,11.08,1000.0,0.0,29191.323139084026,489319.27244057803,47796.024212855074,529579.9482784342,10.781,85.71428571428575,0.006433528947582534
2023-05-16,11.06,1000.0,0.0,30191.323139084026,490319.27244057803,47886.4401260558,529624.0277941772,10.806000000000001,83.09859154929586,8.323486545558367e-05
2023-05-17,11.04,1000.0,0.0,31191.323139084026,491319.27244057803,47977.01983620073,529666.298991656,10.828999999999999,79.71014492753613,7.981359466446847e-05
2023-05-18,11.01,1000.0,0.0,32191.323139084026,492319.27244057803,48067.846357544964,529226.9883965701,10.853,73.43749999999996,-0.0008294101322328107
2023-05-19,11.05,1000.0,0.0,33191.32313908402,493319.27244057803,48158.34409510152,532149.7022508718,10.879,70.68965517241381,0.005522609236457976
2023-05-22,11.09,1000.0,0.0,34191.32313908402,494319.27244057803,48248.51542062001,535076.0360146759,10.908,70.17543859649126,0.005499079960819886
2023-05-23,11.1,1000.0,0.0,35191.32313908402,495319.27244057803,48338.6055107101,536558.521168882,10.934000000000001,71.9298245614035,0.002770606520239527
2023-05-24,11.09,1000.0,0.0,36191.32313908402,496319.27244057803,48428.776836228586,537075.135113775,10.959,65.30612244897962,0.0009628287027620974
2023-05-25,11.14,1000.0,0.0,37191.32313908402,497319.27244057803,48518.54344305085,540496.5739555864,10.9845,80.43478260869571,0.006370503153318774
2023-05-26,11.23,1000.0,0.0,38191.32313908402,498319.27244057803,48607.590638064205,545863.242865461,11.0105,79.54545454545456,0.009929145101881032
2023-05-29,11.29,1000.0,0.0,39191.32313908402,499319.27244057803,48696.16459732018,549779.6983037448,11.0345,83.67346938775503,0.007174792385222117
2023-05-30,11.32,1000.0,0.0,40191.32313908402,500319.27244057803,48784.503819935024,552240.5832416645,11.0575,82.97872340425533,0.00447612915775597
2023-05-31,11.35,1000.0,0.0,41191.32313908402,501319.27244057803,48872.60954680727,554704.1183562625,11.0825,83.33333333333333,0.004460981661537744
2023-06-01,11.33,1000.0,0.0,42191.32313908402,502319.27244057803,48960.87080011707,554726.6661653264,11.102,80.00000000000007,4.064835345141127e-05
2023-06-02,11.39,1000.0,0.0,43191.32313908402,503319.27244057803,49048.66711267194,558664.3184133334,11.1285,80.39215686274517,0.00709836481311954
2023-06-05,11.43,1000.0,0.0,44191.32313908402,504319.27244057803,49136.156176538956,561626.2650978402,11.1515,84.90566037735846,0.005301836159715911
2023-06-06,11.47,1000.0,0.0,45191.32313908402,505319.27244057803,49223.340134690654,564591.7113449018,11.177000000000001,89.0909090909093,0.005280106062249379
2023-06-07,11.56,1000.0,0.0,46191.32313908402,506319.27244057803,49309.845325002076,570021.811957024,11.2045,95.08196721311485,0.009617747662620246
2023-06-08,11.47,1000.0,0.0,47191.32313908402,507319.27244057803,49397.02928315377,566583.9258777738,11.226500000000001,81.8181818181819,-0.0060311482949172435
2023-06-09,11.47,1000.0,0.0,48191.32313908402,508319.27244057803,49484.21324130547,567583.9258777738,11.248500000000002,80.64516129032268,0.0017649635902585725
2023-06-12,11.5,1000.0,0.0,49191.32313908402,509319.27244057803,49571.1697630446,570068.4522750129,11.2695,81.25000000000009,0.004377372726679596
2023-06-13,11.58,1000.0,0.0,50191.32313908402,510319.27244057803,49657.52554888225,575034.1458560565,11.2955,84.50704225352119,0.008710697042130011
2023-06-14,11.59,1000.0,0.0,51191.32313908402,511319.27244057803,49743.80682584515,576530.7211115453,11.323,83.58208955223884,0.0026025850226005787
2023-06-15,11.58,1000.0,0.0,52191.32313908402,512319.27244057803,49830.162611682805,577033.2830432869,11.3515,79.66101694915261,0.0008717001771780808
2023-06-16,11.67,1000.0,0.0,53191.32313908402,513319.27244057803,49915.85241459626,582517.9976783383,11.3825,80.64516129032268,0.009505023013793856
2023-06-19,11.66,1000.0,0.0,54191.32313908402,514319.27244057803,50001.61570790672,583018.8391541924,11.411,78.33333333333343,0.0008597871273507973
2023-06-20,11.68,1000.0,0.0,55191.32313908402,515319.27244057803,50087.23214626288,585018.8714683504,11.440000000000001,77.96610169491535,0.003430476306836905
2023-06-21,11.69,1000.0,0.0,56191.32313908402,516319.27244057803,50172.775345578535,586519.743789813,11.47,81.03448275862073,0.002565510951288763
2023-06-22,11.63,1000.0,0.0,57191.32313908402,517319.27244057803,50258.75986836443,584509.3772690784,11.494499999999999,70.68965517241394,-0.003427619516684244
2023-06-23,11.55,1000.0,0.0,58191.32313908402,518319.27244057803,50345.33995494452,581488.6764796092,11.5105,59.67741935483883,-0.005167925283906305
2023-06-26,11.6,1000.0,0.0,59191.32313908402,519319.27244057803,50431.54685149624,585005.9434773563,11.526,60.31746031746031,0.006048728272820325
2023-06-27,11.68,1000.0,0.0,60191.32313908402,520319.27244057803,50517.163289852404,590040.467225476,11.544,59.67741935483872,0.008605936066553133
2023-06-28,11.75,1000.0,0.0,61191.32313908402,521319.27244057803,50602.26967283113,594576.6686557657,11.564,73.33333333333343,0.0076879496954167514
2023-06-30,11.86,1000.0,0.0,62191.32313908402,522319.27244057803,50686.5867048716,601142.9183197772,11.5905,77.46478873239445,0.011043571014746734
2023-07-03,11.89,1000.0,0.0,63191.32313908402,523319.27244057803,50770.69099419036,603663.5159209233,11.6155,77.46478873239451,0.004193008890783112
2023-07-04,11.9,1000.0,0.0,64191.32313908402,524319.2724405781,50854.72460763573,605171.2228308653,11.639000000000001,75.00000000000014,0.002497594885524812
2023-07-05,11.89,1000.0,0.0,65191.32313908402,525319.2724405781,50938.82889695449,605662.6755847889,11.66,73.43750000000017,0.0008120887698934709
2023-07-06,11.96,1000.0,0.0,66191.32313908402,526319.2724405781,51022.440937088264,610228.3936075757,11.680000000000001,77.1428571428573,0.007538384329822456
2023-07-07,11.9,1000.0,0.0,67191.32313908402,527319.2724405781,51106.47455053364,608167.0471513503,11.7015,67.16417910447768,-0.0033779917123144543
2023-07-10,11.84,1000.0,0.0,68191.32313908402,528319.2724405781,51190.9340099931,606100.6586783183,11.719999999999999,62.5,-0.003397731729647302
2023-07-11,11.93,1000.0,0.0,69191.32313908402,529319.2724405781,51274.75630672403,611707.8427392177,11.741499999999998,65.82278481012659,0.009251242315305497
2023-07-12,11.92,1000.0,0.0,70191.32313908402,530319.2724405781,51358.6489241737,612195.0951761506,11.758500000000002,64.5569620253165,0.000796544367897889
2023-07-13,11.96,1000.0,0.0,71191.32313908402,531319.2724405781,51442.260964307476,615249.4411331174,11.777,71.42857142857139,0.004989170904886153
2023-07-14,12.03,1000.0,0.0,72191.32313908402,532319.2724405781,51525.386483841976,619850.399400619,11.799499999999998,81.57894736842097,0.0074781998322954735
2023-07-17,12.09,1000.0,0.0,73191.32313908402,533319.2724405781,51608.09946978077,623941.9225896494,11.8205,81.81818181818178,0.006600823671303324
2023-07-18,12.1,1000.0,0.0,74191.32313908402,534319.2724405781,51690.74409787994,625458.0035843473,11.8425,79.99999999999994,0.0024298431309206503
2023-07-19,12.16,1000.0,0.0,75191.32313908402,535319.2724405781,51772.9809399852,629559.4482302201,11.866499999999998,79.71014492753619,0.0065575060553522135
2023-07-20,12.2,1000.0,0.0,76191.32313908402,536319.2724405781,51854.948153099955,632630.3674678194,11.892,77.41935483870962,0.004877886030035805
2023-07-21,12.12,1000.0,0.0,77191.32313908402,537319.2724405781,51937.45640392504,629481.9716155714,11.916500000000001,67.16417910447751,-0.004976675186886492
2023-07-24,12.12,1000.0,0.0,78191.32313908402,538319.2724405781,52019.964654750125,630481.9716155715,11.944999999999999,66.66666666666657,0.0015886078475506604
2023-07-25,12.17,1000.0,0.0,79191.32313908402,539319.2724405781,52102.13392344363,634082.969848309,11.9735,69.99999999999993,0.0057115007166819165
2023-07-26,12.18,1000.0,0.0,80191.32313908402,540319.2724405781,52184.235729683365,635603.9911875434,11.9985,67.1874999999999,0.002398773364940432
2023-07-27,12.13,1000.0,0.0,81191.32313908402,541319.2724405781,52266.67596051601,633994.7794010593,12.0175,68.25396825396831,-0.002531783640120855
2023-07-28,12.16,1000.0,0.0,82191.32313908402,542319.2724405781,52348.91280262127,636562.7796798747,12.0325,76.66666666666679,0.004050506979318413
2023-07-31,12.24,1000.0,0.0,83191.32313908402,543319.2724405781,52430.6121490265,641750.6927040843,12.05,76.2711864406781,0.008149884331626556
2023-08-01,12.25,1000.0,0.0,84191.32313908402,544319.2724405781,52512.24480208773,643274.9988255746,12.0675,77.96610169491535,0.002375230971808584
2023-08-02,12.12,1000.0,0.0,85191.32313908402,545319.2724405781,52594.75305291281,637448.4070013033,12.078999999999999,61.76470588235286,-0.009057699793881269
2023-08-03,12.04,1000.0,0.0,86191.32313908402,546319.2724405781,52677.809531318126,634240.8267570701,12.083,50.72463768115941,-0.005031905655427549
2023-08-04,12.12,1000.0,0.0,87191.32313908402,547319.2724405781,52760.31778214321,639455.0515195756,12.094,52.11267605633798,0.008221206429056771
2023-08-07,12.19,1000.0,0.0,88191.32313908402,548319.2724405781,52842.35223661409,644148.2737643258,12.111500000000001,55.84415584415584,0.007339409132193664
2023-08-08,12.2,1000.0,0.0,89191.32313908402,549319.2724405781,52924.31944972884,645676.6972866919,12.125,52.77777777777773,0.002372782144449692
2023-08-09,12.24,1000.0,0.0,90191.32313908402,550319.2724405781,53006.01879613407,648793.6700646811,12.141,52.777777777777835,0.004827451247795711
2023-08-10,12.2,1000.0,0.0,91191.32313908402,551319.2724405781,53087.98600924882,647673.4293128356,12.153,55.882352941176464,-0.001726651790135092
2023-08-11,12.18,1000.0,0.0,92191.32313908402,552319.2724405781,53170.08781548856,647611.6695926506,12.1605,54.28571428571431,-9.535626658407903e-05
2023-08-14,12.16,1000.0,0.0,93191.32313908402,553319.2724405781,53252.32465759382,647548.2678363408,12.164,49.2537313432836,-9.790088611227876e-05
2023-08-16,12.21,1000.0,0.0,94191.32313908402,554319.2724405781,53334.2247394939,651210.8840692205,12.169500000000001,52.1126760563381,0.005656128530955096
2023-08-17,12.17,1000.0,0.0,95191.32313908402,555319.2724405781,53416.3940081874,650077.5150796407,12.17,52.857142857142776,-0.001740402406203323
2023-08-18,12.16,1000.0,0.0,96191.32313908402,556319.2724405781,53498.63085029266,650543.3511395588,12.168,50.0,0.0007165854057589183
2023-08-21,12.23,1000.0,0.0,97191.32313908402,557319.2724405781,53580.396999107055,655288.2552990793,12.1735,49.253731343283604,0.0072937555217631456
2023-08-22,12.28,1000.0,0.0,98191.32313908402,558319.2724405781,53661.83022386276,658967.2751490347,12.181500000000002,52.11267605633798,0.005614353408907258
2023-08-23,12.31,1000.0,0.0,99191.32313908402,559319.2724405781,53743.064992343665,661577.1300557505,12.1885,65.57377049180332,0.003960522783359011
2023-08-24,12.33,1000.0,0.0,100191.32313908402,560319.2724405781,53824.1679931547,663651.9913555974,12.196,76.36363636363633,0.0031362349234653752
2023-08-25,12.26,1000.0,0.0,101191.32313908402,561319.2724405781,53905.73406167019,660884.2995960765,12.202499999999999,62.962962962962955,-0.004170396225087081
2023-08-28,12.33,1000.0,0.0,102191.32313908402,562319.2724405781,53986.83706248122,665657.7009803934,12.211,62.962962962962955,0.007222748955050706
2023-08-29,12.36,1000.0,0.0,103191.32313908402,563319.2724405781,54067.743211348534,668277.3060922679,12.216999999999999,64.28571428571423,0.003935363638122524
2023-08-30,12.39,1000.0,0.0,104191.32313908402,564319.2724405781,54148.45346155031,670899.3383886083,12.224,63.636363636363605,0.003923569261498283
2023-08-31,12.4,1000.0,0.0,105191.32313908402,565319.2724405781,54229.09862284063,672440.8229232238,12.238000000000001,69.23076923076928,0.002297639074019475
2023-09-01,12.49,1000.0,0.0,106191.32313908402,566319.2724405781,54309.16267408163,678321.4417992795,12.260499999999999,76.27118644067794,0.008745184223782898
2023-09-04,12.56,1000.0,0.0,107191.32313908402,567319.2724405781,54388.780508476535,683123.0831864653,12.282499999999999,81.24999999999991,0.007078710905038088
2023-09-05,12.59,1000.0,0.0,108191.32313908402,568319.2724405781,54468.20862603015,685754.7466017196,12.302499999999998,80.64516129032245,0.003852400072588358
2023-09-06,12.6,1000.0,0.0,109191.32313908402,569319.2724405781,54547.57370539523,687299.4286879799,12.3225,86.44067796610167,0.002252528464316228
2023-09-07,12.65,1000.0,0.0,110191.32313908402,570319.2724405781,54626.62508879444,691026.8073732497,12.343,88.88888888888886,0.005423223895857365
2023-09-08,12.75,1000.0,0.0,111191.32313908402,571319.2724405781,54705.05646134346,697489.4698821291,12.3705,89.39393939393935,0.009352260201663576
2023-09-11,12.83,1000.0,0.0,112191.32313908402,572319.2724405781,54782.998784024676,702865.8743990366,12.403,89.8550724637681,0.007708223204883735
2023-09-12,12.69,1000.0,0.0,113191.32313908402,573319.2724405781,54861.80099048646,696196.2545692731,12.4295,73.74999999999991,-0.009489178622402394
2023-09-13,12.69,1000.0,0.0,114191.32313908402,574319.2724405781,54940.60319694824,697196.2545692732,12.4535,73.07692307692301,0.0014363765869709333
2023-09-14,12.75,1000.0,0.0,115191.32313908402,575319.2724405781,55019.034569497264,701492.6907610901,12.4825,81.81818181818178,0.006162448756227512
2023-09-15,12.82,1000.0,0.0,116191.32313908402,576319.2724405781,55097.03768962207,706344.023180955,12.5155,81.81818181818178,0.00691572768149773
2023-09-18,12.78,1000.0,0.0,117191.32313908402,577319.2724405781,55175.28495096792,705140.14167337,12.543,76.92307692307682,-0.0017043840792527742
2023-09-20,12.69,1000.0,0.0,118191.32313908402,578319.2724405781,55254.087157429705,701174.3660277829,12.5635,67.85714285714276,-0.005624095709791721
2023-09-21,12.57,1000.0,0.0,119191.32313908402,579319.2724405781,55333.641652258666,695543.8755688914,12.5765,58.94736842105262,-0.008030085998135816
2023-09-22,12.55,1000.0,0.0,120191.32313908402,580319.2724405781,55413.32292715906,695437.2027358463,12.5875,53.40909090909093,-0.00015336607335936225
2023-09-25,12.57,1000.0,0.0,121191.32313908402,581319.2724405781,55492.87742198802,697545.4691943894,12.603,50.60240963855419,0.003031569853107152
2023-09-26,12.59,1000.0,0.0,122191.32313908402,582319.2724405781,55572.30553954164,699655.3267428292,12.616,50.0,0.0030246881982853857
2023-09-27,12.64,1000.0,0.0,123191.32313908402,583319.2724405781,55651.41946359227,703433.9420198064,12.63,52.32558139534888,0.0054006810675881756
2023-09-29,12.65,1000.0,0.0,124191.32313908402,584319.2724405781,55730.47084699148,704990.4562144422,12.643,50.0,0.0022127368351980703
2023-10-03,12.69,1000.0,0.0,125191.32313908402,585319.2724405781,55809.27305345326,708219.6750483218,12.6575,46.052631578947334,0.0045805142543624555
2023-10-04,12.58,63769.026423757925,62769.026423757925,62595.66156954201,649088.298864336,60878.35305534181,765849.6814361999,12.662,34.17721518987341,0.08137306603907324
2023-10-05,12.65,1000.0,0.0,63595.66156954201,650088.298864336,60957.40443874102,771111.1661500739,12.666500000000001,47.22222222222228,0.006870127182147634
2023-10-06,12.74,1000.0,0.0,64595.66156954201,651088.298864336,61035.89737437681,777597.3325495606,12.674000000000001,53.08641975308646,0.008411454384547712
2023-10-09,12.66,33423.419481788274,32423.419481788274,32297.830784771006,684511.7183461243,63675.97790216419,806137.8802413986,12.677000000000001,44.57831325301205,0.0367035051396849
2023-10-10,12.79,1000.0,0.0,33297.83078477101,685511.7183461243,63754.163985041436,815415.7573686799,12.684000000000001,48.31460674157296,0.01150904498434313
2023-10-11,12.85,1000.0,0.0,34297.83078477101,686511.7183461243,63831.984996714586,820241.0072077824,12.689,53.84615384615387,0.005917533228292582
2023-10-12,12.85,1000.0,0.0,35297.83078477101,687511.7183461243,63909.806008387735,821241.0072077824,12.69,59.75609756097566,0.0012191538721091355
2023-10-13,12.83,1000.0,0.0,36297.83078477101,688511.7183461243,63987.74833106895,820962.8110876146,12.697,68.05555555555561,-0.0003387508876518952
2023-10-16,12.85,1000.0,0.0,37297.83078477101,689511.7183461243,64065.5693427421,823242.5660542359,12.705,70.83333333333334,0.002776928425784586
2023-10-17,12.89,1000.0,0.0,38297.83078477101,690511.7183461243,64143.14886174908,826805.1888279457,12.712,71.62162162162168,0.004327549279655507
2023-10-18,12.83,1000.0,0.0,39297.83078477101,691511.7183461243,64221.0911844303,823956.5998962407,12.7125,65.38461538461542,-0.0034452963892777078
2023-10-19,12.82,1000.0,0.0,40297.83078477101,692511.7183461243,64299.0943045551,824314.3889843965,12.7145,62.16216216216217,0.00043423292950239833
2023-10-20,12.77,1000.0,0.0,41297.83078477101,693511.7183461243,64377.40284018549,822099.4342691686,12.7185,57.692307692307644,-0.002687026630648459
